district,year,season,crop,area_hectares,yield_kg_per_ha,soil_type,ph,nitrogen_kg_per_ha,phosphorus_kg_per_ha,potassium_kg_per_ha,organic_carbon_percent,moisture_percent,avg_temp,max_temp,min_temp,rainfall,humidity,wind_speed,air_pressure,annual_recharge_mcm,annual_extraction_mcm,extraction_percent,future_groundwater_availability_mcm,water_stress_index,temp_range,rainfall_category,water_stress_category,fertility_score,climate_stress_score
Fazilka,2016,Zaid,Vegetables,9713.2,12224.8,Sandy Loam,6.86,106.3,24.5,263.3,0.66,23.4,38.5,43.8,30.1,11.4,38.8,12,992.5,1417.8,1317.8,92.9,100,0.93,13.7,Low,High,109.2,9
Fazilka,2016,Zaid,Vegetables,8324.8,12953.4,Sandy Loam,6.86,105.8,24.5,259.8,0.67,22.6,37.7,44.5,30.8,7.1,38.6,12.1,992.6,1417.8,1317.8,92.9,100,0.94,13.6,Low,High,109.5,9.1
Fazilka,2016,Zaid,Vegetables,11773.3,12376.4,Sandy Loam,6.86,104.6,24.3,264.4,0.66,22.7,37.7,44.2,30.8,-3.1,40.1,11.9,993.5,1417.8,1317.8,92.9,100,0.94,13.4,Low,High,108.9,9.09
Fazilka,2016,Zaid,Vegetables,8510,12245.2,Sandy Loam,6.86,104.2,25,261.4,0.66,22.9,37.9,43.7,30.8,0.8,38.2,12,993.2,1417.8,1317.8,92.9,100,0.92,12.8,Low,High,108.2,9.12
Fazilka,2016,Zaid,Vegetables,8207.7,12451.9,Sandy Loam,6.86,104.7,24.6,260.7,0.65,22.5,37.8,44.3,30.7,1.6,39.1,11.9,992.6,1417.8,1317.8,92.9,100,0.93,13.5,Low,High,109.6,9.12
Fazilka,2017,Kharif,Cotton,35661.1,2774,Sandy Loam,7.84,119.9,23.5,205.9,0.65,23.9,33.1,39.3,27.4,583.4,78.4,10.2,999.1,804.4,946.1,117.6,-141.7,1.18,11.9,High,Critical,101.4,11.43
Fazilka,2017,Kharif,Cotton,38172.5,2789.7,Sandy Loam,7.84,120.9,23.7,205.1,0.64,24,33,39,27,596,77.7,10.4,999.9,804.4,946.1,117.6,-141.7,1.18,11.9,High,Critical,102.2,11.4
Fazilka,2017,Kharif,Cotton,37188.4,2357.1,Sandy Loam,7.84,119.6,23,205.7,0.65,24.1,32.9,39.3,27.8,609.2,77.2,10.3,999.2,804.4,946.1,117.6,-141.7,1.18,11.6,High,Critical,102,11.47
Fazilka,2017,Kharif,Cotton,36550.4,2571.1,Sandy Loam,7.84,120.3,22.9,206.3,0.65,24,32.2,39.4,27,586.9,77.5,10.2,998.4,804.4,946.1,117.6,-141.7,1.17,12.4,High,Critical,102.3,11.53
Fazilka,2017,Kharif,Cotton,33456.7,3295.2,Sandy Loam,7.84,119.7,24,206.1,0.65,23.8,32.5,39.2,27.9,586.1,78.5,10.2,999.3,804.4,946.1,117.6,-141.7,1.16,11.2,High,Critical,101.9,11.37
Fazilka,2017,Kharif,Cotton,36401.2,3053.3,Sandy Loam,7.84,118.6,24.1,207.8,0.64,24.3,33.7,39.4,26.9,581.4,78.4,10.2,998.8,804.4,946.1,117.6,-141.7,1.17,12.6,High,Critical,102.1,11.45
Fazilka,2017,Kharif,Cotton,36198.7,2689.5,Sandy Loam,7.84,117.5,23.3,205.7,0.65,24.1,34.1,38.6,27.7,592.5,79.9,10.3,998.6,804.4,946.1,117.6,-141.7,1.18,10.9,High,Critical,101.5,11.64
Fazilka,2017,Kharif,Cotton,35761.1,4761,Sandy Loam,7.84,120,23.5,206.6,0.65,23.9,33.5,39.4,27.4,597.2,78.9,10.3,999,804.4,946.1,117.6,-141.7,1.17,12.1,High,Critical,102.4,11.45
Fazilka,2017,Kharif,Cotton,35391.4,2683.6,Sandy Loam,7.84,121.6,23.2,205.4,0.64,24,33.3,39.2,27.7,588.2,78.3,10.2,999,804.4,946.1,117.6,-141.7,1.18,11.5,High,Critical,102.3,11.49
Fazilka,2017,Kharif,Cotton,37696.8,2664.9,Sandy Loam,7.84,119.8,22.2,204.2,0.66,24.1,32.5,39.1,27.7,599.9,78.4,10.3,999.7,804.4,946.1,117.6,-141.7,1.18,11.4,High,Critical,101.5,11.32
Fazilka,2017,Kharif,Maize,29684.7,2887.4,Sandy Loam,7.84,119.9,23.5,205.9,0.65,23.9,33.1,39.3,27.4,583.4,78.4,10.2,999.1,804.4,946.1,117.6,-141.7,1.18,11.9,High,Critical,101.4,11.43
Fazilka,2017,Kharif,Maize,31272.8,2085.9,Sandy Loam,7.84,121,24,205.1,0.68,24.1,32.8,39.8,27.3,573.9,77.9,10.4,998.8,804.4,946.1,117.6,-141.7,1.17,12.6,High,Critical,101.5,11.49
Fazilka,2017,Kharif,Maize,29917.8,2825,Sandy Loam,7.84,121,24.2,205.5,0.64,23.7,32.9,39.6,28.1,574,78.8,10.3,999.2,804.4,946.1,117.6,-141.7,1.17,11.5,High,Critical,100.9,11.61
Fazilka,2017,Kharif,Maize,28545.9,3347.7,Sandy Loam,7.84,120.5,23.6,206.2,0.66,23.7,32.3,39.6,27.3,578.6,78.4,10.3,999.3,804.4,946.1,117.6,-141.7,1.18,12.3,High,Critical,102.2,11.46
Fazilka,2017,Kharif,Maize,32153.4,3696,Sandy Loam,7.84,121.7,23.9,205.5,0.65,24.1,32.8,38.7,27.4,588.5,77.4,10.4,998.7,804.4,946.1,117.6,-141.7,1.18,11.3,High,Critical,100.7,11.42
Fazilka,2017,Kharif,Maize,29753.3,2273.9,Sandy Loam,7.84,120.2,24,205.2,0.65,24.3,33.3,39.3,27.6,576.9,77.3,10.2,999,804.4,946.1,117.6,-141.7,1.17,11.7,High,Critical,102.3,11.32
Fazilka,2017,Kharif,Maize,28606.7,2945.4,Sandy Loam,7.84,121,23.4,203.3,0.65,23.8,33.2,39.6,27.6,595.3,78.7,10.3,998.6,804.4,946.1,117.6,-141.7,1.17,12,High,Critical,101.3,11.49
Fazilka,2017,Kharif,Maize,25780.8,3258.9,Sandy Loam,7.84,119.4,23.5,205.2,0.66,23.3,33,39.6,27.6,575.3,78.4,10.2,999.3,804.4,946.1,117.6,-141.7,1.17,12,High,Critical,100.7,11.3
Fazilka,2017,Kharif,Maize,29516.2,2577.4,Sandy Loam,7.84,119.4,23.8,208.3,0.64,23.9,33.5,39.1,26.6,579.4,79.6,10.5,999.2,804.4,946.1,117.6,-141.7,1.17,12.4,High,Critical,102.1,11.45
Fazilka,2017,Kharif,Maize,33143.3,2512.3,Sandy Loam,7.84,119.9,23.2,209.9,0.63,23.8,33.1,39.1,27.4,575,78,10.3,998.5,804.4,946.1,117.6,-141.7,1.17,11.7,High,Critical,101.6,11.34
Fazilka,2017,Kharif,Rice,51765.9,5353.2,Sandy Loam,7.84,119.9,23.5,205.9,0.65,23.9,33.1,39.3,27.4,583.4,78.4,10.2,999.1,804.4,946.1,117.6,-141.7,1.18,11.9,High,Critical,101.4,11.43
Fazilka,2017,Kharif,Rice,50254,5344.4,Sandy Loam,7.84,121.1,23.5,206.1,0.64,24,33.2,38.6,27.6,584.5,77.9,10.1,998.8,804.4,946.1,117.6,-141.7,1.18,11,High,Critical,100.4,11.44
Fazilka,2017,Kharif,Rice,54876.8,5643.1,Sandy Loam,7.84,119,23.3,205.6,0.64,24.1,32.6,38.9,28,578.1,76.9,10.2,999.1,804.4,946.1,117.6,-141.7,1.17,11,High,Critical,101.2,11.49
Fazilka,2017,Kharif,Rice,49764.9,4344.1,Sandy Loam,7.84,120,24.4,203.3,0.65,24,33.4,39.1,27.9,611.8,78.4,10.2,999.1,804.4,946.1,117.6,-141.7,1.16,11.2,High,Critical,100.7,11.43
Fazilka,2017,Kharif,Rice,51724.2,4954.8,Sandy Loam,7.84,120.3,23.9,206,0.65,24,33.7,39.8,27.5,569.9,77.7,10.5,998.7,804.4,946.1,117.6,-141.7,1.17,12.3,High,Critical,101.9,11.37
Fazilka,2017,Kharif,Rice,52465.6,5478.1,Sandy Loam,7.84,118.8,22.1,207.2,0.65,23.7,33.1,38.7,27.9,571.1,77,10.1,999,804.4,946.1,117.6,-141.7,1.2,10.9,High,Critical,103.2,11.37
Fazilka,2017,Kharif,Rice,53486.3,4925.7,Sandy Loam,7.84,120.9,24.2,207.8,0.65,23.9,33.8,39.3,26.5,575.9,78.5,10.1,999,804.4,946.1,117.6,-141.7,1.19,12.9,High,Critical,101.1,11.55
Fazilka,2017,Kharif,Rice,54168.7,4470.8,Sandy Loam,7.84,118.6,22.5,206.4,0.65,23.8,33.6,38.3,27.4,591.7,79.7,10.1,998.8,804.4,946.1,117.6,-141.7,1.18,10.9,High,Critical,102.3,11.45
Fazilka,2017,Kharif,Rice,50233.2,5463.2,Sandy Loam,7.84,120.3,23.6,204.8,0.66,24,33.8,39.9,28,577,79.8,10.3,998.8,804.4,946.1,117.6,-141.7,1.18,11.9,High,Critical,100.4,11.49
Fazilka,2017,Kharif,Rice,50643.4,5450,Sandy Loam,7.84,119.4,23.3,205.8,0.66,23.8,33,38.6,27.1,589.6,80.7,10.2,999.3,804.4,946.1,117.6,-141.7,1.18,11.4,High,Critical,102.4,11.45
Fazilka,2017,Rabi,Barley,14501,2288.2,Sandy Loam,7.23,90.2,31.4,178.1,0.69,21.1,18,24.3,10.5,52.3,51.4,7,1014.1,804.4,946.1,117.6,-141.7,1.18,13.8,Low,Critical,89.7,10.56
Fazilka,2017,Rabi,Barley,16177.5,2409.4,Sandy Loam,7.23,90.5,31.7,178.2,0.68,20.8,17.7,24.4,10.7,59,52,7,1013.2,804.4,946.1,117.6,-141.7,1.18,13.6,Low,Critical,89.7,10.62
Fazilka,2017,Rabi,Barley,12228.9,2141.9,Sandy Loam,7.23,92,31.3,181,0.69,21.3,18.1,24.8,10.2,54.3,52.1,7,1014.1,804.4,946.1,117.6,-141.7,1.18,14.5,Low,Critical,89.7,10.55
Fazilka,2017,Rabi,Barley,13959.5,2748,Sandy Loam,7.23,89.7,31.6,182.3,0.68,20.8,18,24.3,10.1,47.9,51.4,7.1,1013.9,804.4,946.1,117.6,-141.7,1.19,14.2,Low,Critical,90.6,10.59
Fazilka,2017,Rabi,Barley,14133,2117.3,Sandy Loam,7.23,90.6,31.7,180.1,0.68,21.2,18,24.8,9.7,41.7,52.6,7,1014,804.4,946.1,117.6,-141.7,1.19,15.1,Low,Critical,90,10.52
Fazilka,2017,Rabi,Barley,13662.5,2948.5,Sandy Loam,7.23,90.4,30.8,178.5,0.7,21.2,17.4,24.3,10.1,52.4,51.4,6.9,1014,804.4,946.1,117.6,-141.7,1.18,14.1,Low,Critical,89.9,10.5
Fazilka,2017,Rabi,Barley,15724.7,3054.6,Sandy Loam,7.23,91.7,31.3,180.1,0.7,20.8,17.9,24.6,10.5,38.5,51.9,6.9,1014.1,804.4,946.1,117.6,-141.7,1.18,14.1,Low,Critical,90.3,10.62
Fazilka,2017,Rabi,Barley,14156.1,2870.2,Sandy Loam,7.23,90.4,33,179.1,0.69,21.1,18.5,24,10.8,51.9,51.5,7.1,1013.4,804.4,946.1,117.6,-141.7,1.19,13.2,Low,Critical,89.1,10.58
Fazilka,2017,Rabi,Barley,14668,1908.4,Sandy Loam,7.23,90.1,30.7,182,0.68,21.2,17.2,24,10.8,74.5,50.6,7.1,1014.8,804.4,946.1,117.6,-141.7,1.17,13.2,Low,Critical,89.7,10.52
Fazilka,2017,Rabi,Barley,15184.3,2926.9,Sandy Loam,7.23,89.9,31,177.4,0.69,21.2,18.2,24.5,9.6,52.1,52,6.9,1013.8,804.4,946.1,117.6,-141.7,1.18,15,Low,Critical,89.2,10.61
Fazilka,2017,Rabi,Gram,9669,990.2,Sandy Loam,7.23,90.2,31.4,178.1,0.69,21.1,18,24.3,10.5,52.3,51.4,7,1014.1,804.4,946.1,117.6,-141.7,1.18,13.8,Low,Critical,89.7,10.56
Fazilka,2017,Rabi,Gram,8721.6,693.6,Sandy Loam,7.23,91.4,31.9,179.8,0.69,21.2,18.4,24.8,11.1,46.2,51.2,6.9,1013.9,804.4,946.1,117.6,-141.7,1.18,13.8,Low,Critical,89.4,10.49
Fazilka,2017,Rabi,Gram,9532.2,119.6,Sandy Loam,7.23,89.1,32.4,180.5,0.7,21.5,18.3,24,10.1,61.5,51.5,7.1,1014.3,804.4,946.1,117.6,-141.7,1.18,13.8,Low,Critical,90,10.67
Fazilka,2017,Rabi,Gram,12951.6,1086.6,Sandy Loam,7.23,92,31.3,179,0.7,20.8,18.9,23.7,10,36.8,50.5,6.9,1014.5,804.4,946.1,117.6,-141.7,1.17,13.7,Low,Critical,90.1,10.48
Fazilka,2017,Rabi,Gram,7764.3,1336.7,Sandy Loam,7.23,89.4,31.2,178.7,0.7,21.3,18.4,24.4,10.1,57.1,51.6,7.1,1013.3,804.4,946.1,117.6,-141.7,1.17,14.3,Low,Critical,89.6,10.55
Fazilka,2017,Rabi,Gram,10064.5,77.9,Sandy Loam,7.23,91.4,31.9,176.8,0.72,21,18.2,24.3,10.3,59.8,51,6.9,1014,804.4,946.1,117.6,-141.7,1.18,14.1,Low,Critical,90,10.6
Fazilka,2017,Rabi,Gram,9346.9,1218.7,Sandy Loam,7.23,89.7,31.3,178.8,0.68,21.3,18.3,24.7,9.9,68.3,51.9,7.2,1013.9,804.4,946.1,117.6,-141.7,1.16,14.8,Low,Critical,90.2,10.69
Fazilka,2017,Rabi,Gram,12374,1655.3,Sandy Loam,7.23,89.3,30.2,178.8,0.71,21,17.5,24.7,10.6,63,52,6.8,1013.7,804.4,946.1,117.6,-141.7,1.17,14,Low,Critical,89.9,10.57
Fazilka,2017,Rabi,Gram,10673.3,1237.7,Sandy Loam,7.23,89,30.9,177,0.68,21,19.2,23.9,10.6,56.7,50.9,6.8,1013.9,804.4,946.1,117.6,-141.7,1.18,13.3,Low,Critical,89.1,10.69
Fazilka,2017,Rabi,Gram,8371.4,982.5,Sandy Loam,7.23,90.1,31.6,176.2,0.7,20.5,18,23.5,10.9,56.7,51.2,7.2,1014.3,804.4,946.1,117.6,-141.7,1.19,12.6,Low,Critical,90.5,10.49
Fazilka,2017,Rabi,Wheat,94335.6,4791.8,Sandy Loam,7.23,90.2,31.4,178.1,0.69,21.1,18,24.3,10.5,52.3,51.4,7,1014.1,804.4,946.1,117.6,-141.7,1.18,13.8,Low,Critical,89.7,10.56
Fazilka,2017,Rabi,Wheat,95924.6,4823.5,Sandy Loam,7.23,90.6,31.7,178.3,0.7,21,17.8,23.9,10.1,49.5,51,6.9,1014.5,804.4,946.1,117.6,-141.7,1.18,13.8,Low,Critical,88.8,10.43
Fazilka,2017,Rabi,Wheat,93049.3,4813,Sandy Loam,7.23,88.5,30,178.3,0.7,21.5,18.3,24.7,11.7,52.4,50.6,7.3,1013.5,804.4,946.1,117.6,-141.7,1.18,13,Low,Critical,90.4,10.54
Fazilka,2017,Rabi,Wheat,91756.2,5058.7,Sandy Loam,7.23,90.7,31.7,178,0.7,21.1,18.1,24.7,10.3,43.6,50.1,7,1013.8,804.4,946.1,117.6,-141.7,1.19,14.4,Low,Critical,90.2,10.5
Fazilka,2017,Rabi,Wheat,94098.6,5120.8,Sandy Loam,7.23,90.3,31.9,183.7,0.69,21.2,18.9,25.2,10.9,42,51.2,6.9,1014.7,804.4,946.1,117.6,-141.7,1.17,14.4,Low,Critical,90.1,10.61
Fazilka,2017,Rabi,Wheat,91887,5173,Sandy Loam,7.23,87.7,31.6,178.1,0.69,21.2,17.6,24.3,10.1,51.9,51,6.9,1014.3,804.4,946.1,117.6,-141.7,1.19,14.2,Low,Critical,88.5,10.51
Fazilka,2017,Rabi,Wheat,94500.5,4596.6,Sandy Loam,7.23,89.1,31.8,177.9,0.68,21.7,18.6,25.1,9.9,51.3,50.7,7.1,1013.7,804.4,946.1,117.6,-141.7,1.16,15.2,Low,Critical,89.7,10.54
Fazilka,2017,Rabi,Wheat,95933,3682.4,Sandy Loam,7.23,91.1,31.5,176.2,0.7,21.3,18.4,24.1,10.4,38.5,51.6,7,1013.9,804.4,946.1,117.6,-141.7,1.19,13.7,Low,Critical,90.2,10.57
Fazilka,2017,Rabi,Wheat,93825.8,5695.6,Sandy Loam,7.23,88.7,31.6,176.7,0.68,21.2,18,24.9,10.4,54.4,52.8,7,1013.9,804.4,946.1,117.6,-141.7,1.19,14.5,Low,Critical,89.6,10.52
Fazilka,2017,Rabi,Wheat,93957.2,3983.2,Sandy Loam,7.23,87.9,31.6,175.1,0.7,21,18.8,23.3,10.4,61.7,50.8,6.9,1013.8,804.4,946.1,117.6,-141.7,1.2,12.9,Low,Critical,90.6,10.5
Fazilka,2017,Zaid,Fodder,8637.7,34613.1,Sandy Loam,7.11,158.9,44.2,158,0.36,14.4,35.6,41.2,29.9,35.4,26.9,11,996.4,804.4,946.1,117.6,-141.7,1.18,11.3,Low,Critical,98.9,7.14
Fazilka,2017,Zaid,Fodder,8884.6,34925.2,Sandy Loam,7.11,157.8,44.4,157.2,0.37,14.4,35.3,41.2,30.1,36.5,28.4,11.1,996.1,804.4,946.1,117.6,-141.7,1.19,11.1,Low,Critical,98.1,7.14
Fazilka,2017,Zaid,Fodder,7454.2,34902.9,Sandy Loam,7.11,159.4,43.4,162.6,0.36,14.5,36.2,41.2,30,49.4,26.1,11,995.8,804.4,946.1,117.6,-141.7,1.19,11.2,Low,Critical,98.7,7.22
Fazilka,2017,Zaid,Fodder,8856.4,35320.8,Sandy Loam,7.11,158.1,44.7,159.4,0.36,14.5,35.8,41,30.1,52.7,28.1,11,996.3,804.4,946.1,117.6,-141.7,1.17,10.9,Low,Critical,98.9,7.15
Fazilka,2017,Zaid,Fodder,6399.2,34335.2,Sandy Loam,7.11,161.3,44.3,156.2,0.36,14.3,36.2,42,30.2,22.2,26.8,11.1,996.6,804.4,946.1,117.6,-141.7,1.16,11.7,Low,Critical,99.4,7.12
Fazilka,2017,Zaid,Fodder,8741.2,34904.2,Sandy Loam,7.11,159.8,44.5,156,0.37,14,35.4,42,28.6,32,26.6,10.9,997.1,804.4,946.1,117.6,-141.7,1.18,13.3,Low,Critical,97.9,7.12
Fazilka,2017,Zaid,Fodder,11418.3,33974.5,Sandy Loam,7.11,158.4,43.6,158.1,0.36,14.4,35.5,40.6,30.2,33.9,27.2,11,996.6,804.4,946.1,117.6,-141.7,1.19,10.4,Low,Critical,98.5,7.14
Fazilka,2017,Zaid,Fodder,7802.3,34767.9,Sandy Loam,7.11,159.7,44.3,157.9,0.37,14.3,36.1,41.1,30.4,34.3,26.6,11.1,996.3,804.4,946.1,117.6,-141.7,1.19,10.8,Low,Critical,98.4,7.19
Fazilka,2017,Zaid,Fodder,8143.3,34188.6,Sandy Loam,7.11,158.3,44.6,158.8,0.36,14.4,36.3,41.3,29.9,30.5,27.3,11.1,995.6,804.4,946.1,117.6,-141.7,1.19,11.4,Low,Critical,98.7,7.15
Fazilka,2017,Zaid,Fodder,6933.2,35502.8,Sandy Loam,7.11,160.6,42.2,159.2,0.37,14.6,36.2,41.6,29.6,53.1,27.8,11,996.8,804.4,946.1,117.6,-141.7,1.17,12,Low,Critical,99.6,7.14
Fazilka,2017,Zaid,Vegetables,5792.6,9063.3,Sandy Loam,7.11,158.9,44.2,158,0.36,14.4,35.6,41.2,29.9,35.4,26.9,11,996.4,804.4,946.1,117.6,-141.7,1.18,11.3,Low,Critical,98.9,7.14
Fazilka,2017,Zaid,Vegetables,7615.3,8466,Sandy Loam,7.11,161.1,44.4,157.7,0.37,14.4,35.8,40.7,29.6,27.1,25.8,11.1,995.7,804.4,946.1,117.6,-141.7,1.19,11.1,Low,Critical,99.5,7.06
Fazilka,2017,Zaid,Vegetables,3267.6,9107.4,Sandy Loam,7.11,159.5,44.2,159.7,0.36,13.8,35.4,41.2,30.6,19.9,27.5,10.8,995.9,804.4,946.1,117.6,-141.7,1.19,10.6,Low,Critical,99.8,7.05
Fazilka,2017,Zaid,Vegetables,5905.8,8063.5,Sandy Loam,7.11,157.2,43.8,155.5,0.36,14.2,35,40.7,30.5,16.8,26.5,11.1,996.1,804.4,946.1,117.6,-141.7,1.18,10.3,Low,Critical,99.1,7.11
Fazilka,2017,Zaid,Vegetables,5025.1,9054.1,Sandy Loam,7.11,158.9,44.1,160.4,0.36,14.5,36,41.7,29.6,38.6,27.7,11,996.6,804.4,946.1,117.6,-141.7,1.2,12.1,Low,Critical,98.6,7.02
Fazilka,2017,Zaid,Vegetables,3557.6,9319.1,Sandy Loam,7.11,156.5,44.3,160.4,0.35,14.4,35.1,41,30,21.4,27.5,11.3,996.5,804.4,946.1,117.6,-141.7,1.19,11,Low,Critical,98.6,7.27
Fazilka,2017,Zaid,Vegetables,8250.9,9424.8,Sandy Loam,7.11,159.1,44.2,157.8,0.37,14.5,35.3,41,30.3,38.1,25.4,11,996.3,804.4,946.1,117.6,-141.7,1.17,10.7,Low,Critical,98.7,7.16
Fazilka,2017,Zaid,Vegetables,2699,9136.8,Sandy Loam,7.11,160.7,44.4,160.7,0.35,14.1,36.1,41.9,30,52.1,26.3,10.9,996.1,804.4,946.1,117.6,-141.7,1.18,11.9,Low,Critical,99.1,7.23
Fazilka,2017,Zaid,Vegetables,4733.9,9254.5,Sandy Loam,7.11,159.2,44.7,155,0.36,14.3,36.1,41,29.8,28.9,26.9,11.1,995.5,804.4,946.1,117.6,-141.7,1.19,11.2,Low,Critical,98.7,7.01
Fazilka,2017,Zaid,Vegetables,2669.2,9389.7,Sandy Loam,7.11,160.9,45.4,156.8,0.37,14.3,36,41.3,29.8,37.4,26.8,11.2,996.7,804.4,946.1,117.6,-141.7,1.16,11.5,Low,Critical,99.4,7.15
Fazilka,2018,Kharif,Cotton,45040.1,1724,Sandy Loam,6.92,92.9,27.5,165.6,0.4,26.3,33.6,39.6,27.6,630,74.6,9.8,1001.8,1365.5,1558.8,114.2,-193.4,1.14,12,High,Critical,78.5,11
Fazilka,2018,Kharif,Cotton,44834.3,1583.4,Sandy Loam,6.92,92.8,27,164.8,0.39,26.7,34,39.7,27.6,626.6,74.2,10.2,1001.4,1365.5,1558.8,114.2,-193.4,1.14,12.1,High,Critical,78.6,10.96
Fazilka,2018,Kharif,Cotton,45606.8,1778,Sandy Loam,6.92,91.8,27,165.6,0.39,26,34.2,40.1,27.7,626,75.3,9.7,1001.1,1365.5,1558.8,114.2,-193.4,1.14,12.4,High,Critical,77.8,10.9
Fazilka,2018,Kharif,Cotton,45110.8,1361,Sandy Loam,6.92,90.9,27.8,165.2,0.4,26.6,34.1,39,27.2,643.6,74.8,10,1002.4,1365.5,1558.8,114.2,-193.4,1.14,11.9,High,Critical,77.8,11.04
Fazilka,2018,Kharif,Cotton,45696.4,2167.1,Sandy Loam,6.92,92.9,27.4,165.6,0.42,26.6,33.8,40,27,603,73.7,9.6,1002.1,1365.5,1558.8,114.2,-193.4,1.14,13,High,Critical,78.8,10.98
Fazilka,2018,Kharif,Cotton,45846.8,1628,Sandy Loam,6.92,92.8,27.6,167.4,0.39,26.8,33.5,40.2,28.1,634.5,75.1,10.1,1001.3,1365.5,1558.8,114.2,-193.4,1.13,12.1,High,Critical,78.3,10.91
Fazilka,2018,Kharif,Cotton,46346.7,1627.1,Sandy Loam,6.92,90.9,28.1,168,0.39,26.4,33.7,39.7,26.7,638.7,75.2,9.8,1001.4,1365.5,1558.8,114.2,-193.4,1.13,13,High,Critical,77.7,11.06
Fazilka,2018,Kharif,Cotton,43469,2231.9,Sandy Loam,6.92,93.4,28.1,170,0.4,25.9,33.6,38.9,27.7,635.8,74.4,9.7,1002.3,1365.5,1558.8,114.2,-193.4,1.14,11.2,High,Critical,77.9,10.93
Fazilka,2018,Kharif,Cotton,44988.6,1508.5,Sandy Loam,6.92,94.8,28.2,166.3,0.39,26.4,33.6,38.6,27.5,628.6,74.8,9.8,1001.9,1365.5,1558.8,114.2,-193.4,1.13,11.1,High,Critical,78.5,10.96
Fazilka,2018,Kharif,Cotton,47276.5,2588.4,Sandy Loam,6.92,91.2,27.9,165.6,0.4,26.1,33,40.2,27.6,637.4,74.8,10,1002.1,1365.5,1558.8,114.2,-193.4,1.14,12.6,High,Critical,78,10.91
Fazilka,2018,Kharif,Maize,45871.5,3210.9,Sandy Loam,6.92,92.9,27.5,165.6,0.4,26.3,33.6,39.6,27.6,630,74.6,9.8,1001.8,1365.5,1558.8,114.2,-193.4,1.14,12,High,Critical,78.5,11
Fazilka,2018,Kharif,Maize,46490.6,3296.5,Sandy Loam,6.92,92.8,27.1,164,0.42,26.1,33.7,39.9,27.3,636.1,73.4,9.8,1001.8,1365.5,1558.8,114.2,-193.4,1.13,12.6,High,Critical,78.1,10.96
Fazilka,2018,Kharif,Maize,45683,3341.7,Sandy Loam,6.92,93.3,28.2,164.6,0.4,26.5,33.9,39.4,27.5,653.3,75.2,9.7,1002.1,1365.5,1558.8,114.2,-193.4,1.14,11.9,High,Critical,78.2,10.94
Fazilka,2018,Kharif,Maize,47535.2,3617.2,Sandy Loam,6.92,92.1,27,164.9,0.41,26.3,33.8,39.2,27.1,625.3,75.5,9.9,1001.8,1365.5,1558.8,114.2,-193.4,1.13,12.1,High,Critical,78.5,10.91
Fazilka,2018,Kharif,Maize,46148.9,2260.4,Sandy Loam,6.92,95.3,28.8,167.7,0.39,26.8,33.8,39,27.1,618.4,75.1,9.8,1002,1365.5,1558.8,114.2,-193.4,1.14,11.9,High,Critical,78.4,10.94
Fazilka,2018,Kharif,Maize,46635.4,3113.3,Sandy Loam,6.92,90.6,27.1,160.9,0.4,26.3,33.7,39.3,27.5,616.8,74.2,9.9,1001.6,1365.5,1558.8,114.2,-193.4,1.14,11.8,High,Critical,77.3,11.06
Fazilka,2018,Kharif,Maize,46684.5,2753.6,Sandy Loam,6.92,92.8,28.1,165.9,0.4,25.8,33.2,39.8,26.9,614.5,75.1,9.7,1001.4,1365.5,1558.8,114.2,-193.4,1.14,12.9,High,Critical,78,10.94
Fazilka,2018,Kharif,Maize,46397.7,3835.2,Sandy Loam,6.92,92.9,27.1,165,0.4,26.1,33.5,39.2,28.2,632.3,73.8,9.8,1001.9,1365.5,1558.8,114.2,-193.4,1.14,11,High,Critical,78.3,11.05
Fazilka,2018,Kharif,Maize,48420.6,2980,Sandy Loam,6.92,94.1,27.9,166.1,0.4,26,33.5,39.6,27.3,624.7,74.7,9.8,1001.6,1365.5,1558.8,114.2,-193.4,1.13,12.3,High,Critical,78.2,11.07
Fazilka,2018,Kharif,Maize,44191.2,3482.4,Sandy Loam,6.92,92.5,27.8,169,0.4,26,33.8,39.3,27.3,639.4,75.8,9.9,1001.7,1365.5,1558.8,114.2,-193.4,1.15,12,High,Critical,79.4,11.02
Fazilka,2018,Kharif,Rice,54550.4,4191.3,Sandy Loam,6.92,92.9,27.5,165.6,0.4,26.3,33.6,39.6,27.6,630,74.6,9.8,1001.8,1365.5,1558.8,114.2,-193.4,1.14,12,High,Critical,78.5,11
Fazilka,2018,Kharif,Rice,55417,4054.6,Sandy Loam,6.92,94.1,28.2,165.2,0.4,26.7,34,39.8,26.6,630.2,74.9,9.9,1000.7,1365.5,1558.8,114.2,-193.4,1.14,13.2,High,Critical,78.8,11.02
Fazilka,2018,Kharif,Rice,54953.2,3916.9,Sandy Loam,6.92,93.3,26.5,159.6,0.39,26.4,33.6,39.4,27,622.3,75.8,9.8,1001.4,1365.5,1558.8,114.2,-193.4,1.15,12.5,High,Critical,78.7,11
Fazilka,2018,Kharif,Rice,54447,5093.2,Sandy Loam,6.92,92.3,26.9,164.8,0.4,26.2,33.9,38.9,27.3,643.6,74.5,9.7,1002.1,1365.5,1558.8,114.2,-193.4,1.14,11.6,High,Critical,78.3,10.99
Fazilka,2018,Kharif,Rice,52910.9,4483.6,Sandy Loam,6.92,93.3,27.3,163.7,0.4,26.2,33.7,39.6,27.4,621.8,73.9,9.9,1001.4,1365.5,1558.8,114.2,-193.4,1.14,12.3,High,Critical,79,10.97
